,date,bus_rkl,bus_rkn,bus_rpn,rail_lrt_ampang,rail_mrt_kajang,rail_lrt_kj,rail_monorail,rail_mrt_pjy,rail_ets,rail_intercity,rail_komuter_utara,rail_tebrau,rail_komuter
709,2020-12-10,0,0,0,87028,66101,101527,17036,0,3224,894,4629,0,0
710,2020-12-11,0,0,0,83511,72184,92751,18129,0,4927,988,5165,0,0
711,2020-12-12,0,0,0,61208,53409,62336,13562,0,3315,991,4438,0,0
712,2020-12-13,0,0,0,51085,45538,50816,12150,0,5233,1127,5045,0,0
713,2020-12-14,0,0,0,86765,75786,100969,16140,0,2994,858,4906,0,0
714,2020-12-15,0,0,0,88836,78018,104376,16862,0,2666,908,4252,0,0
715,2020-12-16,0,0,0,89719,79155,106261,16692,0,2821,775,4408,0,0
716,2020-12-17,0,0,0,89262,78225,105085,16314,0,3165,942,4579,0,0
717,2020-12-18,0,0,0,89497,79017,105391,16512,0,5238,1037,5221,0,0
718,2020-12-19,0,0,0,63882,57476,65516,13238,0,4361,1220,4842,0,0
719,2020-12-20,0,0,0,52770,46522,52377,11586,0,5225,1111,5368,0,0
720,2020-12-21,0,0,0,88926,77442,104371,16298,0,3567,1001,5305,0,0
721,2020-12-22,0,0,0,91289,80142,107356,17132,0,3488,1041,4809,0,0
722,2020-12-23,0,0,0,90914,81154,106738,17172,0,4007,1184,4790,0,0
723,2020-12-24,0,0,0,89734,79501,102065,14616,0,5094,1572,6483,0,0
724,2020-12-25,0,0,0,54641,52348,55174,14736,0,6166,1632,5227,0,0
725,2020-12-26,0,0,0,55815,49930,57444,12946,0,4557,1825,5100,0,0
726,2020-12-27,0,0,0,50559,44857,50926,12078,0,7317,1480,6214,0,0
727,2020-12-28,0,0,0,85169,74519,97483,16615,0,4621,1406,5450,0,0
728,2020-12-29,0,0,0,85403,74746,99143,16457,0,4023,1414,5237,0,0
729,2020-12-30,0,0,0,87409,77442,101232,17014,0,4488,1554,5560,0,0
730,2020-12-31,0,0,0,90223,81551,101935,19191,0,5148,1521,6783,0,0
731,2021-01-01,0,0,0,54211,49130,56441,14651,0,5284,1501,5632,0,0
732,2021-01-02,0,0,0,57689,51302,59116,13541,0,4641,1660,5105,0,0
733,2021-01-03,0,0,0,46277,40364,46212,11088,0,6561,1296,6051,0,0
734,2021-01-04,0,0,0,90205,80414,105722,17337,0,4071,914,5581,0,0
735,2021-01-05,0,0,0,90728,79556,107425,17631,0,3444,863,4549,0,0
736,2021-01-06,0,0,0,92146,81437,108447,17316,0,3350,589,4221,0,0
737,2021-01-07,0,0,0,90757,79988,106278,17616,0,3314,240,4774,0,0
738,2021-01-08,0,0,0,90902,78989,106353,17505,0,4556,212,5131,0,0
739,2021-01-09,0,0,0,62257,52620,61519,13417,0,4512,295,4268,0,0
740,2021-01-10,0,0,0,52585,44401,50852,12325,0,5038,598,5171,0,0
741,2021-01-11,0,0,0,89789,77567,102358,16845,0,3756,455,4735,0,0
742,2021-01-12,0,0,0,95446,81574,108346,18598,0,5813,703,5066,0,0
743,2021-01-13,0,0,0,49985,38866,56878,8756,0,992,217,1857,0,0
744,2021-01-14,0,0,0,51840,41190,58141,9263,0,975,357,1964,0,0
745,2021-01-15,0,0,0,54421,43189,61169,9807,0,1470,363,1837,0,0
746,2021-01-16,0,0,0,35227,26096,32613,6671,0,691,181,1112,0,0
747,2021-01-17,0,0,0,24605,17952,21883,5310,0,874,164,1357,0,0
748,2021-01-18,0,0,0,56901,44509,62247,10166,0,740,111,2209,0,0
749,2021-01-19,0,0,0,56890,44457,61749,9970,0,721,123,2092,0,0
750,2021-01-20,0,0,0,57132,45237,62261,9969,0,843,140,2049,0,0
751,2021-01-21,0,0,0,57300,45315,62297,10248,0,876,154,2325,0,0
752,2021-01-22,0,0,0,57511,46049,62662,10277,0,537,129,1415,0,0
753,2021-01-23,0,0,0,37499,28350,34947,7304,0,404,148,829,0,0
754,2021-01-24,0,0,0,27255,21041,24620,5917,0,528,161,993,0,0
755,2021-01-25,0,0,0,60848,48229,66111,10233,0,464,148,1883,0,0
756,2021-01-26,0,0,0,60084,47867,65473,10462,0,504,181,1781,0,0
757,2021-01-27,0,0,0,60852,48522,67459,10497,0,641,174,1837,0,0
758,2021-01-28,0,0,0,33386,25336,30811,6524,0,715,212,1357,0,0
759,2021-01-29,0,0,0,60293,48077,65862,9955,0,891,121,1733,0,0
760,2021-01-30,0,0,0,39809,30391,37156,7127,0,802,140,1233,0,0
761,2021-01-31,0,0,0,29836,22460,26957,5980,0,820,230,1350,0,0
762,2021-02-01,0,0,0,37316,30512,39619,6029,0,742,183,1995,0,0
763,2021-02-02,0,0,0,64167,50598,70196,10634,0,754,118,1844,0,0
764,2021-02-03,0,0,0,64074,50683,69893,10738,0,622,149,1898,0,0
765,2021-02-04,0,0,0,63832,50718,70189,10440,0,734,203,1970,0,0
766,2021-02-05,0,0,0,64961,52562,72160,10898,0,935,106,1897,0,0
767,2021-02-06,0,0,0,43782,34017,41153,7822,0,776,141,1222,0,0
768,2021-02-07,0,0,0,34007,26100,30294,6642,0,838,204,1412,0,0
769,2021-02-08,0,0,0,66768,55191,74054,10994,0,823,206,2237,0,0
770,2021-02-09,0,0,0,68334,55269,74408,11234,0,836,187,2141,0,0
771,2021-02-10,0,0,0,69944,57482,76120,12284,0,1129,219,2424,0,0
772,2021-02-11,0,0,0,63139,51344,68335,11622,0,1254,292,2442,0,0
773,2021-02-12,0,0,0,36993,31571,35574,8655,0,869,139,1069,0,0
774,2021-02-13,0,0,0,40424,34129,36887,9377,0,656,197,881,0,0
775,2021-02-14,0,0,0,40615,36179,37788,9173,0,1149,186,1519,0,0
776,2021-02-15,0,0,0,66715,56711,73785,12255,0,1135,245,2476,0,0
777,2021-02-16,0,0,0,68807,57905,76752,12504,0,995,194,2159,0,0
778,2021-02-17,0,0,0,69874,58778,77794,12896,0,865,191,2186,0,0
779,2021-02-18,0,0,0,71628,60393,80181,12738,0,1025,260,2306,0,0
780,2021-02-19,0,0,0,73234,62233,82378,13110,0,1363,248,2466,0,0
781,2021-02-20,0,0,0,53456,46080,53163,11540,0,1228,350,1659,0,0
782,2021-02-21,0,0,0,43941,38980,42100,10218,0,1455,470,2022,0,0
783,2021-02-22,0,0,0,76692,65498,85543,13703,0,1122,349,2800,0,0
784,2021-02-23,0,0,0,76451,65376,86853,13808,0,1009,322,2455,0,0
785,2021-02-24,0,0,0,76721,66011,86974,12751,0,993,317,2554,0,0
786,2021-02-25,0,0,0,77135,66066,86872,13521,0,1160,428,2690,0,0
787,2021-02-26,0,0,0,78494,68461,89099,13952,0,1605,363,2825,0,0
788,2021-02-27,0,0,0,59015,52175,58981,11822,0,1334,467,1952,0,0
789,2021-02-28,0,0,0,48225,42699,47842,10943,0,1593,604,2293,0,0
790,2021-03-01,0,0,0,82226,71490,92058,14845,0,1184,318,2957,0,0
791,2021-03-02,0,0,0,80945,70288,92411,14196,0,1048,319,2606,0,0
792,2021-03-03,0,0,0,83038,73463,94027,14838,0,1004,297,2615,0,0
793,2021-03-04,0,0,0,82432,72406,94162,14442,0,1088,499,2845,0,0
794,2021-03-05,0,0,0,87751,79851,101936,16737,0,1814,683,3439,0,0
795,2021-03-06,0,0,0,63873,61206,66104,14608,0,1488,1025,2527,0,0
796,2021-03-07,0,0,0,53935,52253,54533,14250,0,1699,952,3137,0,0
797,2021-03-08,0,0,0,90962,82405,105108,17039,0,1546,654,3425,0,0
798,2021-03-09,0,0,0,92120,83704,108667,16896,0,1282,615,3136,0,0
799,2021-03-10,0,0,0,93118,85661,110849,16982,0,1406,569,3400,0,0
800,2021-03-11,0,0,0,90626,84095,108473,16863,0,1567,714,2810,0,0
801,2021-03-12,0,0,0,92502,85720,111022,17134,0,1994,1256,3609,0,0
802,2021-03-13,0,0,0,66537,63669,69772,14614,0,1703,1300,2761,0,0
803,2021-03-14,0,0,0,54499,53691,56178,13212,0,2055,1029,3392,0,0
804,2021-03-15,0,0,0,91264,84622,110124,16620,0,1873,839,3721,0,0
805,2021-03-16,0,0,0,92292,84807,111874,16832,0,1576,617,3191,0,0
806,2021-03-17,0,0,0,93317,87891,113717,17111,0,1549,497,3287,0,0
807,2021-03-18,0,0,0,93139,86283,112372,17086,0,1630,829,3581,0,0
808,2021-03-19,0,0,0,95594,89960,115688,17699,0,2519,1515,3733,0,0
809,2021-03-20,0,0,0,66891,65508,72641,14900,0,1928,1861,3046,0,0
810,2021-03-21,0,0,0,55018,55334,57925,13064,0,2543,1073,3398,0,0
811,2021-03-22,0,0,0,94390,88117,113268,17080,0,1961,672,3888,0,0
812,2021-03-23,0,0,0,95278,89568,115322,17066,0,1773,928,3552,0,0
813,2021-03-24,0,0,0,95788,91262,117147,17121,0,1801,655,3601,0,0
814,2021-03-25,0,0,0,95332,90338,116785,17097,0,1998,1134,3892,0,0
815,2021-03-26,0,0,0,98018,93967,119991,18014,0,2915,1792,4303,0,0
816,2021-03-27,0,0,0,70989,70358,76454,15905,0,2357,1959,3513,0,0
817,2021-03-28,0,0,0,60638,59376,62657,14689,0,2657,1658,3992,0,0
818,2021-03-29,0,0,0,91672,88863,111647,17910,0,2346,1062,4374,0,0
819,2021-03-30,0,0,0,97391,93397,119692,18798,0,2155,1302,4271,0,0
820,2021-03-31,0,0,0,99670,95695,121257,19234,0,2223,1162,3885,0,0
821,2021-04-01,0,0,0,100004,97357,124099,19230,0,2463,1603,4220,0,0
822,2021-04-02,0,0,0,101544,98326,125897,19770,0,3009,2025,4488,0,0
823,2021-04-03,0,0,0,74635,75168,81259,17433,0,2636,1947,3727,0,0
824,2021-04-04,0,0,0,61668,61421,65377,15540,0,3190,1199,4148,0,0
825,2021-04-05,0,0,0,103768,97854,126050,19618,0,2614,765,4279,0,0
826,2021-04-06,0,0,0,105676,100571,130179,19855,0,2154,584,3779,0,0
827,2021-04-07,0,0,0,107600,103161,132895,20077,0,2060,790,3815,0,0
828,2021-04-08,0,0,0,108246,102541,132562,19974,0,2407,1457,4231,0,0
829,2021-04-09,0,0,0,110663,108113,138352,21337,0,3353,1801,4693,0,0
830,2021-04-10,0,0,0,79850,78523,87269,19149,0,2634,2131,3915,0,0
831,2021-04-11,0,0,0,66650,67313,71158,17624,0,3220,1419,4407,0,0
832,2021-04-12,0,0,0,97683,107682,137307,23234,0,2494,938,4672,0,0
833,2021-04-13,0,0,0,98140,95326,122661,18368,0,1523,506,2664,0,0
834,2021-04-14,0,0,0,101491,98204,126411,18396,0,1740,421,3683,0,0
835,2021-04-15,0,0,0,102912,99259,127339,18614,0,1757,766,3767,0,0
836,2021-04-16,0,0,0,102846,100353,128502,18648,0,2457,512,3892,0,0
837,2021-04-17,0,0,0,62885,59039,66992,12525,0,1995,747,3022,0,0
838,2021-04-18,0,0,0,51693,49050,53374,11359,0,2439,673,3540,0,0
839,2021-04-19,0,0,0,99582,95321,123934,17440,0,1908,345,3976,0,0
840,2021-04-20,0,0,0,100125,95349,125511,17810,0,1538,427,3291,0,0
841,2021-04-21,0,0,0,99845,95906,125346,17277,0,1521,309,3399,0,0
842,2021-04-22,0,0,0,98280,93670,122826,17031,0,1810,455,3705,0,0
843,2021-04-23,0,0,0,100610,96445,125586,17845,0,2148,370,3667,0,0
844,2021-04-24,0,0,0,66288,60736,68983,12902,0,1442,446,2581,0,0
845,2021-04-25,0,0,0,53247,49432,53755,11541,0,2064,505,3115,0,0
846,2021-04-26,0,0,0,98932,93508,121348,17190,0,2120,344,3993,0,0
847,2021-04-27,0,0,0,97767,92484,121352,17018,0,1574,339,3387,0,0
848,2021-04-28,0,0,0,99094,94502,123513,17051,0,2264,324,3515,0,0
849,2021-04-29,0,0,0,59338,53997,61174,12242,0,1889,469,3139,0,0
850,2021-04-30,0,0,0,94898,89300,115031,16933,0,1833,474,3865,0,0
851,2021-05-01,0,0,0,62670,54409,61649,15084,0,1295,458,1858,0,0
852,2021-05-02,0,0,0,54888,48816,53313,12328,0,1990,557,2888,0,0
853,2021-05-03,0,0,0,98962,90928,118646,17135,0,1888,417,3568,0,0
854,2021-05-04,0,0,0,98180,90416,118594,16991,0,1521,387,3039,0,0
855,2021-05-05,0,0,0,102981,98096,126221,17377,0,1678,339,2909,0,0
856,2021-05-06,0,0,0,94099,79600,108438,16261,0,1961,709,3150,0,0
857,2021-05-07,0,0,0,85073,71193,97879,13509,0,1958,581,3238,0,0
858,2021-05-08,0,0,0,56081,40888,51798,9857,0,1442,798,2000,0,0
859,2021-05-09,0,0,0,42425,26830,34109,8706,0,1484,878,2522,0,0
860,2021-05-10,0,0,0,72570,59113,81575,11980,0,1553,446,2939,0,0
861,2021-05-11,0,0,0,70656,57120,77436,11908,0,1673,519,3182,0,0
862,2021-05-12,0,0,0,60919,51806,65534,10681,0,1482,415,2201,0,0
863,2021-05-13,0,0,0,23952,20743,23173,5248,0,500,175,557,0,0
864,2021-05-14,0,0,0,27937,24079,26414,6292,0,620,328,758,0,0
865,2021-05-15,0,0,0,37524,31636,34669,7463,0,1003,494,1184,0,0
866,2021-05-16,0,0,0,32573,26733,29457,6673,0,1914,642,2076,0,0
867,2021-05-17,0,0,0,66153,56676,73794,10570,0,1565,463,2787,0,0
868,2021-05-18,0,0,0,67370,56877,75846,11014,0,1186,424,2370,0,0
869,2021-05-19,0,0,0,68398,57746,77931,10742,0,1006,273,1675,0,0
870,2021-05-20,0,0,0,67246,56503,74901,10470,0,911,429,1470,0,0
871,2021-05-21,0,0,0,66884,56065,74120,10536,0,1105,397,1534,0,0
872,2021-05-22,0,0,0,42587,33288,39848,7202,0,695,349,921,0,0
873,2021-05-23,0,0,0,28167,20094,26259,5833,0,752,343,965,0,0
874,2021-05-24,0,0,0,63987,53591,69981,9958,0,621,287,1700,0,0
875,2021-05-25,0,0,0,52928,46168,48469,9650,0,580,305,1309,0,0
876,2021-05-26,0,0,0,27905,22779,22670,5788,0,598,155,699,0,0
877,2021-05-27,0,0,0,52055,45118,49948,9201,0,461,293,1244,0,0
878,2021-05-28,0,0,0,52387,45552,48823,9422,0,526,197,1181,0,0
879,2021-05-29,0,0,0,37095,30353,32566,6726,0,627,263,860,0,0
880,2021-05-30,0,0,0,27623,22864,23407,5636,0,800,490,1004,0,0
881,2021-05-31,0,0,0,56976,48307,57284,10079,0,1015,367,1801,0,0
882,2021-06-01,0,0,0,21779,18177,25904,3845,0,89,41,732,0,0
883,2021-06-02,0,0,0,23769,19464,27862,4193,0,85,37,794,0,0
884,2021-06-03,0,0,0,24465,19541,28476,4287,0,77,60,781,0,0
885,2021-06-04,0,0,0,24212,19430,28452,4195,0,95,28,779,0,0
886,2021-06-05,0,0,0,15621,12370,16510,3068,0,69,52,527,0,0
887,2021-06-06,0,0,0,12089,9112,12108,2539,0,50,37,465,0,0
888,2021-06-07,0,0,0,12805,9592,13201,2619,0,64,56,436,0,0
889,2021-06-08,0,0,0,26454,21292,30626,4756,0,119,80,946,0,0
890,2021-06-09,0,0,0,26102,21211,30925,4432,0,117,93,931,0,0
891,2021-06-10,0,0,0,26410,21222,31204,4645,0,71,60,893,0,0
892,2021-06-11,0,0,0,26716,21763,31623,4768,0,116,51,835,0,0
893,2021-06-12,0,0,0,16164,11149,17835,3323,0,58,55,612,0,0
894,2021-06-13,0,0,0,13497,10027,13775,2626,0,103,81,647,0,0
895,2021-06-14,0,0,0,28627,22976,33289,4993,0,172,101,1094,0,0
896,2021-06-15,0,0,0,29334,23335,34156,4482,0,155,86,1069,0,0
897,2021-06-16,0,0,0,29071,23482,34037,4831,0,132,96,1106,0,0
898,2021-06-17,0,0,0,28883,23216,33881,4672,0,134,87,1137,0,0
899,2021-06-18,0,0,0,29147,23856,34181,4673,0,153,76,1065,0,0
900,2021-06-19,0,0,0,18627,14848,19957,3166,0,105,74,676,0,0
901,2021-06-20,0,0,0,13494,10234,13733,2614,0,114,103,653,0,0
902,2021-06-21,0,0,0,30731,24584,35097,4978,0,160,92,1213,0,0
903,2021-06-22,0,0,0,30456,24015,34981,4977,0,141,76,1160,0,0
904,2021-06-23,0,0,0,30586,24483,35213,4748,0,135,96,1138,0,0
905,2021-06-24,0,0,0,30267,23842,35001,4894,0,125,65,1174,0,0
906,2021-06-25,0,0,0,30464,24385,35379,4944,0,151,66,1174,0,0
907,2021-06-26,0,0,0,19968,14992,20955,3645,0,113,63,746,0,0
908,2021-06-27,0,0,0,14480,11113,14572,2784,0,125,74,843,0,0
909,2021-06-28,0,0,0,31405,25527,35873,5142,0,183,77,1377,0,0
910,2021-06-29,0,0,0,32274,25134,36947,5344,0,174,94,1216,0,0
911,2021-06-30,0,0,0,33478,26115,38094,5456,0,171,71,1323,0,0
912,2021-07-01,0,0,0,33304,25911,37838,5415,0,194,96,1322,0,0
913,2021-07-02,0,0,0,35165,27266,39779,5538,0,219,94,1392,0,0
914,2021-07-03,0,0,0,16429,11915,17602,3120,0,137,74,970,0,0
915,2021-07-04,0,0,0,12601,9219,13341,2646,0,121,81,1021,0,0
916,2021-07-05,0,0,0,27279,21214,30976,4567,0,187,105,1552,0,0
917,2021-07-06,0,0,0,27932,21188,31404,4695,0,157,109,1385,0,0
918,2021-07-07,0,0,0,28556,21698,32047,4858,0,143,75,1217,0,0
919,2021-07-08,0,0,0,28008,21476,31655,4643,0,145,117,1410,0,0
920,2021-07-09,0,0,0,29153,22134,32508,4819,0,182,109,1512,0,0
921,2021-07-10,0,0,0,18970,13572,19210,3221,0,131,100,874,0,0
922,2021-07-11,0,0,0,14470,10251,14099,2944,0,91,87,1018,0,0
923,2021-07-12,0,0,0,29280,22265,32868,4913,0,195,79,1628,0,0
924,2021-07-13,0,0,0,29459,21840,32817,4625,0,155,122,1488,0,0
925,2021-07-14,0,0,0,29178,21581,32533,4726,0,135,107,1456,0,0
926,2021-07-15,0,0,0,28811,21239,32400,4853,0,205,122,1536,0,0
927,2021-07-16,0,0,0,29623,21688,32348,4741,0,229,117,1583,0,0
928,2021-07-17,0,0,0,19997,14092,20183,3668,0,136,89,1070,0,0
929,2021-07-18,0,0,0,15822,11100,15458,2999,0,120,157,1120,0,0
930,2021-07-19,0,0,0,30444,22981,33404,5195,0,162,129,1423,0,0
931,2021-07-20,0,0,0,15697,11081,15442,2840,0,91,69,515,0,0
932,2021-07-21,0,0,0,29944,22713,33517,4800,0,165,102,1257,0,0
933,2021-07-22,0,0,0,31823,23749,34958,4991,0,195,148,1541,0,0
934,2021-07-23,0,0,0,31902,24109,35405,5060,0,205,130,1399,0,0
935,2021-07-24,0,0,0,21735,15606,21818,3657,0,159,113,1015,0,0
936,2021-07-25,0,0,0,16728,11366,16010,3415,0,150,137,1152,0,0
937,2021-07-26,0,0,0,33487,25159,36619,5277,0,189,94,1595,0,0
938,2021-07-27,0,0,0,33705,24748,36545,5492,0,190,87,1463,0,0
939,2021-07-28,0,0,0,34037,24942,36812,5301,0,165,95,1404,0,0
940,2021-07-29,0,0,0,33958,25205,36230,5153,0,164,135,1593,0,0
941,2021-07-30,0,0,0,33681,25502,37136,5144,0,199,110,1363,0,0
942,2021-07-31,0,0,0,23666,17231,24050,4053,0,139,133,939,0,0
943,2021-08-01,0,0,0,19634,12979,17678,3248,0,143,104,1050,0,0
944,2021-08-02,0,0,0,33577,26304,37432,5307,0,197,76,1584,0,0
945,2021-08-03,0,0,0,32742,25420,36467,5240,0,181,117,1464,0,0
946,2021-08-04,0,0,0,33383,25894,36820,5327,0,185,68,1549,0,0
947,2021-08-05,0,0,0,32851,25114,36330,5358,0,173,114,1431,0,0
948,2021-08-06,0,0,0,33906,25366,36807,5735,0,194,99,1416,0,0
949,2021-08-07,0,0,0,22421,16611,22937,4083,0,128,114,960,0,0
950,2021-08-08,0,0,0,16668,12651,16691,3437,0,124,117,1053,0,0
951,2021-08-09,0,0,0,36277,26848,38919,6020,0,180,81,1590,0,0
952,2021-08-10,0,0,0,21859,14473,20399,3901,0,117,134,836,0,0
953,2021-08-11,0,0,0,36725,27172,39321,5943,0,204,116,1474,0,0
954,2021-08-12,0,0,0,37534,26713,38936,5765,0,159,103,1376,0,0
955,2021-08-13,0,0,0,37880,26939,39405,5966,0,229,134,1280,0,0
956,2021-08-14,0,0,0,25778,17136,25005,4498,0,141,104,871,0,0
957,2021-08-15,0,0,0,19993,12978,17822,3953,0,124,104,973,0,0
958,2021-08-16,0,0,0,41897,17815,42716,7850,0,188,111,1577,0,0
959,2021-08-17,0,0,0,43235,24820,42859,6947,0,175,88,1366,0,0
960,2021-08-18,0,0,0,45310,29069,43961,7129,0,191,87,1403,0,0
961,2021-08-19,0,0,0,42916,30129,44314,6707,0,157,129,1388,0,0
962,2021-08-20,0,0,0,41551,31715,46225,7490,0,235,104,1394,0,0
963,2021-08-21,0,0,0,27325,17684,26479,4311,0,153,91,907,0,0
964,2021-08-22,0,0,0,27240,14912,24315,5330,0,153,142,1033,0,0
965,2021-08-23,0,0,0,44195,33105,45287,7032,0,225,177,1591,0,0
966,2021-08-24,0,0,0,42665,32467,44954,7067,0,187,159,1450,0,0
967,2021-08-25,0,0,0,44081,32893,46271,7030,0,185,143,1467,0,0
968,2021-08-26,0,0,0,43066,33310,46028,6897,0,204,171,1532,0,0
969,2021-08-27,0,0,0,44561,34363,47007,7081,0,236,173,1460,0,0
970,2021-08-28,0,0,0,32942,25767,32874,6083,0,190,191,1040,0,0
971,2021-08-29,0,0,0,25714,20540,24797,5236,0,172,183,1077,0,0
972,2021-08-30,0,0,0,46080,35491,48363,7365,0,215,200,1597,0,0
973,2021-08-31,0,0,0,27944,21371,26186,5808,0,199,200,937,0,0
974,2021-09-01,0,0,0,50043,38339,51066,7947,0,210,200,1780,0,0
975,2021-09-02,0,0,0,49046,38238,50883,7738,0,223,204,1568,0,0
976,2021-09-03,0,0,0,50593,38892,52020,8007,0,243,207,1543,0,0
977,2021-09-04,0,0,0,38147,29820,36715,7051,0,172,238,1135,0,0
978,2021-09-05,0,0,0,31523,24760,29180,6435,0,203,206,1340,0,0
979,2021-09-06,0,0,0,52306,41289,54421,8466,0,230,197,1844,0,0
980,2021-09-07,0,0,0,52994,41671,54579,8559,0,222,216,1633,0,0
981,2021-09-08,0,0,0,53468,42049,55414,8647,0,219,221,1706,0,0
982,2021-09-09,0,0,0,54783,42162,55234,8832,0,198,272,1664,0,0
983,2021-09-10,0,0,0,55150,43676,57171,8886,0,274,294,1708,0,0
984,2021-09-11,0,0,0,44258,35723,42950,8760,0,220,339,1166,0,0
985,2021-09-12,0,0,0,37959,31417,35059,8379,0,198,283,1338,0,0
986,2021-09-13,0,0,0,55809,46176,58399,9489,0,317,325,1921,0,0
987,2021-09-14,0,0,0,57617,47570,60726,9670,0,265,349,1689,0,0
988,2021-09-15,0,0,0,57894,48516,62667,9532,0,362,376,2074,0,0
989,2021-09-16,0,0,0,37614,31830,37270,8170,0,244,490,1075,0,0
990,2021-09-17,0,0,0,56894,48218,60696,9777,0,298,354,1765,0,0
991,2021-09-18,0,0,0,43192,38003,43757,8473,0,223,425,1289,0,0
992,2021-09-19,0,0,0,35749,31499,36303,8393,0,296,386,1636,0,0
993,2021-09-20,0,0,0,60365,51067,65313,10145,0,378,325,2054,0,0
994,2021-09-21,0,0,0,58328,50383,64237,10055,0,303,323,1837,0,0
995,2021-09-22,0,0,0,60457,51396,66409,10090,0,277,362,1831,0,0
996,2021-09-23,0,0,0,60084,51080,66331,10142,0,295,476,1885,0,0
997,2021-09-24,0,0,0,61744,52669,67809,10438,0,374,761,1894,0,0
998,2021-09-25,0,0,0,47517,42575,49764,9564,0,253,942,1389,0,0
999,2021-09-26,0,0,0,40091,35416,39094,9129,0,297,565,1644,0,0
1000,2021-09-27,0,0,0,63147,54540,69287,10969,0,391,597,2182,0,0
1001,2021-09-28,0,0,0,63011,53964,69490,10776,0,302,604,1930,0,0
1002,2021-09-29,0,0,0,63050,55314,70513,11125,0,280,869,1947,0,0
1003,2021-09-30,0,0,0,64534,56052,71666,11291,0,379,868,2068,0,0
1004,2021-10-01,0,0,0,66925,59836,75816,11954,0,412,1272,2268,0,0
1005,2021-10-02,0,0,0,51902,49472,55193,12282,0,276,1146,1728,0,0
1006,2021-10-03,0,0,0,44553,42615,46457,12126,0,368,1006,2028,0,0
1007,2021-10-04,0,0,0,68726,61879,78100,12204,0,414,791,2498,0,0
1008,2021-10-05,0,0,0,68453,61957,78925,12047,0,366,939,2120,0,0
1009,2021-10-06,0,0,0,69631,63588,80785,12652,0,302,1249,2103,0,0
1010,2021-10-07,0,0,0,70149,63425,80582,12446,0,354,1175,2263,0,0
1011,2021-10-08,0,0,0,72008,66997,84593,13545,0,493,1991,2387,0,0
1012,2021-10-09,0,0,0,55540,52921,61120,12935,0,340,1924,2050,0,0
1013,2021-10-10,0,0,0,47420,46370,51303,13005,0,337,1532,2220,0,0
1014,2021-10-11,0,0,0,72015,65688,84459,13440,0,581,1211,2940,0,0
1015,2021-10-12,0,0,0,72584,65360,85624,13007,0,528,1106,2685,0,0
1016,2021-10-13,0,0,0,72786,65718,85803,13553,0,514,1260,2777,0,0
1017,2021-10-14,0,0,0,72675,64862,84689,12943,0,2232,1577,3004,0,0
1018,2021-10-15,0,0,0,74170,67456,86445,13940,0,3075,2712,3651,0,0
1019,2021-10-16,0,0,0,56012,51048,61053,12970,0,3059,2556,3333,0,0
1020,2021-10-17,0,0,0,45945,44486,50456,12171,0,2845,1986,3317,0,0
1021,2021-10-18,0,0,0,71434,64118,82533,13427,0,2421,1833,3611,0,0
1022,2021-10-19,0,0,0,48761,45029,52386,11512,0,3126,2784,2792,0,0
1023,2021-10-20,0,0,0,73296,66959,89523,13373,0,2540,1518,3372,0,0
1024,2021-10-21,0,0,0,76519,68200,91679,13558,0,2512,1808,3396,0,0
1025,2021-10-22,0,0,0,77917,70838,95080,14024,0,3437,2560,3978,0,0
1026,2021-10-23,0,0,0,54227,51712,60774,12675,0,2993,2982,3798,0,0
1027,2021-10-24,0,0,0,46542,43636,49475,11803,0,3372,2143,3811,0,0
1028,2021-10-25,0,0,0,77205,68962,91283,13626,0,2948,1747,3772,0,0
1029,2021-10-26,0,0,0,78186,70355,93399,13900,0,2421,1852,3324,0,0
1030,2021-10-27,0,0,0,79532,71676,95063,14324,0,2396,2005,3562,0,0
1031,2021-10-28,0,0,0,78616,71827,94715,14265,0,2866,2308,3980,0,0
1032,2021-10-29,0,0,0,80646,75099,100053,15258,0,3818,3287,4703,0,0
1033,2021-10-30,0,0,0,58750,57798,69309,14277,0,3673,3909,4330,0,0
1034,2021-10-31,0,0,0,51402,50765,59246,14026,0,3969,2221,4623,0,0
1035,2021-11-01,0,0,0,84432,78125,104905,16639,0,3339,1773,4396,0,0
1036,2021-11-02,0,0,0,85826,78845,106712,16475,0,3683,2044,4333,0,0
1037,2021-11-03,0,0,0,86846,80166,107388,17659,0,4515,2825,5642,0,0
1038,2021-11-04,0,0,0,56131,55192,65000,17493,0,4537,4047,6109,0,0
1039,2021-11-05,0,0,0,78050,74267,98945,18522,0,4115,3683,5860,0,0
1040,2021-11-06,0,0,0,62130,61227,71646,16955,0,4334,4105,5806,0,0
1041,2021-11-07,0,0,0,53605,50595,57591,14757,0,4790,2745,6971,0,0
1042,2021-11-08,0,0,0,87234,79900,106991,16336,0,4465,1775,5438,0,0
1043,2021-11-09,0,0,0,86768,80788,109067,16303,0,3539,1680,4662,0,0
1044,2021-11-10,0,0,0,89051,82991,112012,17069,0,3259,1818,4581,0,0
1045,2021-11-11,0,0,0,88302,82427,111312,16654,0,3468,2720,4783,0,0
1046,2021-11-12,0,0,0,90180,84930,114562,17709,0,4557,2864,5858,0,0
1047,2021-11-13,0,0,0,63146,63033,72628,15364,0,4281,3182,5485,0,0
1048,2021-11-14,0,0,0,53921,53898,60513,14351,0,4868,2061,5746,0,0
